geneId	chromosome	geneStart	geneEnd	unique	genomeId2	geneIdG2	chromosomeG2	geneStartG2	geneEndG2	type
AT1G08360.TAIR10	Chr1	2636011	2637915	N	1	LOC_Os01g64090.MSUv7.0	Chr1	37231748	37234375	M
AT1G08360.TAIR10	Chr1	2636011	2637915	N	1	LOC_Os02g21660.MSUv7.0	Chr2	12869461	12872472	M
AT1G09100.TAIR10	Chr1	2936528	2939326	N	1	LOC_Os02g56000.MSUv7.0	Chr2	34265964	34269935	M
AT1G09100.TAIR10	Chr1	2936528	2939326	N	1	LOC_Os06g07630.MSUv7.0	Chr6	3689672	3694342	M
AT1G09200.TAIR10	Chr1	2971593	2972199	N	1	LOC_Os01g64640.MSUv7.0	Chr1	37513746	37514564	M
AT1G09200.TAIR10	Chr1	2971593	2972199	N	1	LOC_Os06g06480.MSUv7.0	Chr6	3046565	3049171	M
AT1G09200.TAIR10	Chr1	2971593	2972199	N	1	LOC_Os06g06460.MSUv7.0	Chr6	3040092	3041121	M
AT1G09200.TAIR10	Chr1	2971593	2972199	N	1	LOC_Os06g06510.MSUv7.0	Chr6	3056088	3056861	M
AT1G09200.TAIR10	Chr1	2971593	2972199	N	1	LOC_Os06g04030.MSUv7.0	Chr6	1645414	1646326	M
AT1G09200.TAIR10	Chr1	2971593	2972199	N	1	LOC_Os11g05730.MSUv7.0	Chr11	2625662	2626283	M
AT1G09200.TAIR10	Chr1	2971593	2972199	N	1	LOC_Os03g27310.MSUv7.0	Chr3	15645605	15648242	M
AT1G09200.TAIR10	Chr1	2971593	2972199	N	1	LOC_Os05g36280.MSUv7.0	Chr5	21499419	21500179	M
AT1G09200.TAIR10	Chr1	2971593	2972199	N	1	LOC_Os04g34240.MSUv7.0	Chr4	20738833	20740465	M
AT1G10030.TAIR10	Chr1	3273825	3275837	Y	1	LOC_Os12g43670.MSUv7.0	Chr12	27132245	27134777	U
AT1G10430.TAIR10	Chr1	3428478	3430633	N	1	LOC_Os02g12580.MSUv7.0	Chr2	6572759	6577608	M
AT1G10430.TAIR10	Chr1	3428478	3430633	N	1	LOC_Os06g37660.MSUv7.0	Chr6	22307122	22313391	M
AT1G10630.TAIR10	Chr1	3512795	3514729	N	1	LOC_Os05g41060.MSUv7.0	Chr5	24057693	24059863	M
AT1G10630.TAIR10	Chr1	3512795	3514729	N	1	LOC_Os07g12200.MSUv7.0	Chr7	6823039	6825441	M
AT1G10630.TAIR10	Chr1	3512795	3514729	N	1	LOC_Os01g59790.MSUv7.0	Chr1	34580341	34584323	M
AT1G10630.TAIR10	Chr1	3512795	3514729	N	1	LOC_Os03g59740.MSUv7.0	Chr3	34006897	34009846	M
AT1G10630.TAIR10	Chr1	3512795	3514729	N	1	LOC_Os07g12170.MSUv7.0	Chr7	6808787	6812103	M
AT1G10630.TAIR10	Chr1	3512795	3514729	N	1	LOC_Os01g16030.MSUv7.0	Chr1	9019841	9024052	M
AT1G12920.TAIR10	Chr1	4396348	4398193	N	1	LOC_Os03g49580.MSUv7.0	Chr3	28236193	28239377	U
AT1G13370.TAIR10	Chr1	4587780	4588613	N	1	LOC_Os06g04030.MSUv7.0	Chr6	1645414	1646326	M
AT1G13370.TAIR10	Chr1	4587780	4588613	N	1	LOC_Os03g27310.MSUv7.0	Chr3	15645605	15648242	M
AT1G14400.TAIR10	Chr1	4927011	4928533	N	1	LOC_Os07g07240.MSUv7.0	Chr7	3586107	3593893	M
AT1G14400.TAIR10	Chr1	4927011	4928533	N	1	LOC_Os03g57790.MSUv7.0	Chr3	32929811	32935513	M
AT1G14400.TAIR10	Chr1	4927011	4928533	N	1	LOC_Os05g08960.MSUv7.0	Chr5	4958259	4964959	M
AT1G16700.TAIR10	Chr1	5709725	5711902	N	1	LOC_Os03g56300.MSUv7.0	Chr3	32092353	32095619	U
AT1G16740.TAIR10	Chr1	5727690	5729080	Y	1	LOC_Os05g45220.MSUv7.0	Chr5	26249567	26251352	U
AT1G16890.TAIR10	Chr1	5776177	5778484	N	1	LOC_Os01g48280.MSUv7.0	Chr1	27668390	27671648	U
AT1G18750.TAIR10	Chr1	6466761	6469640	Y	1	LOC_Os01g62450.MSUv7.0	Chr1	36154540	36154692	U
AT1G19910.TAIR10	Chr1	6913229	6914594	N	1	LOC_Os12g07140.MSUv7.0	Chr12	3499801	3501959	M
AT1G19910.TAIR10	Chr1	6913229	6914594	N	1	LOC_Os11g06890.MSUv7.0	Chr11	3378031	3380310	M
AT1G19910.TAIR10	Chr1	6913229	6914594	N	1	LOC_Os02g34510.MSUv7.0	Chr2	20685596	20687825	M
AT1G19910.TAIR10	Chr1	6913229	6914594	N	1	LOC_Os05g01560.MSUv7.0	Chr5	326134	328162	M
AT1G20010.TAIR10	Chr1	6937795	6940582	N	1	LOC_Os03g56810.MSUv7.0	Chr3	32371758	32374910	M
AT1G20010.TAIR10	Chr1	6937795	6940582	N	1	LOC_Os01g59150.MSUv7.0	Chr1	34167933	34171810	M
AT1G20010.TAIR10	Chr1	6937795	6940582	N	1	LOC_Os06g46000.MSUv7.0	Chr6	27877522	27880145	M
AT1G20010.TAIR10	Chr1	6937795	6940582	N	1	LOC_Os01g18050.MSUv7.0	Chr1	10098282	10103021	M
AT1G20010.TAIR10	Chr1	6937795	6940582	N	1	LOC_Os02g07060.MSUv7.0	Chr2	3619838	3622862	M
AT1G20010.TAIR10	Chr1	6937795	6940582	N	1	LOC_Os03g45920.MSUv7.0	Chr3	25942717	25946741	M
AT1G20010.TAIR10	Chr1	6937795	6940582	N	1	LOC_Os03g01530.MSUv7.0	Chr3	339986	341796	M
AT1G20010.TAIR10	Chr1	6937795	6940582	N	1	LOC_Os05g34170.MSUv7.0	Chr5	20204127	20207554	M
AT1G20090.TAIR10	Chr1	6966922	6968933	N	1	LOC_Os02g02840.MSUv7.0	Chr2	1080513	1084283	U
AT1G20260.TAIR10	Chr1	7016693	7020590	N	1	LOC_Os06g37180.MSUv7.0	Chr6	21963107	21968776	M
AT1G20260.TAIR10	Chr1	7016693	7020590	N	1	LOC_Os01g51380.MSUv7.0	Chr1	29536683	29542409	M
AT1G20900.TAIR10	Chr1	7272556	7274072	N	1	LOC_Os09g38870.MSUv7.0	Chr9	22325189	22328109	M
AT1G20900.TAIR10	Chr1	7272556	7274072	N	1	LOC_Os12g42170.MSUv7.0	Chr12	26138320	26138937	M
AT1G20900.TAIR10	Chr1	7272556	7274072	N	1	LOC_Os06g22050.MSUv7.0	Chr6	12781811	12782943	M
AT1G21700.TAIR10	Chr1	7620001	7624136	Y	1	LOC_Os01g62450.MSUv7.0	Chr1	36154540	36154692	U
AT1G22780.TAIR10	Chr1	8067864	8069342	N	1	LOC_Os07g07719.MSUv7.0	Chr7	3883541	3885517	M
AT1G22780.TAIR10	Chr1	8067864	8069342	N	1	LOC_Os07g07770.MSUv7.0	Chr7	3896681	3899826	M
AT1G23410.TAIR10	Chr1	8314924	8315531	N	1	LOC_Os07g30640.MSUv7.0	Chr7	18133351	18135353	M
AT1G23410.TAIR10	Chr1	8314924	8315531	N	1	LOC_Os01g22490.MSUv7.0	Chr1	12645515	12646409	M
AT1G23410.TAIR10	Chr1	8314924	8315531	N	1	LOC_Os04g53620.MSUv7.0	Chr4	31962541	31965307	M
AT1G23410.TAIR10	Chr1	8314924	8315531	N	1	LOC_Os05g06770.MSUv7.0	Chr5	3535336	3536194	M
AT1G23410.TAIR10	Chr1	8314924	8315531	N	1	LOC_Os03g13170.MSUv7.0	Chr3	7101981	7104766	M
AT1G23410.TAIR10	Chr1	8314924	8315531	N	1	LOC_Os02g06640.MSUv7.0	Chr2	3340311	3343062	M
AT1G23410.TAIR10	Chr1	8314924	8315531	N	1	LOC_Os09g27930.MSUv7.0	Chr9	16973690	16975737	M
AT1G23410.TAIR10	Chr1	8314924	8315531	N	1	LOC_Os06g46770.MSUv7.0	Chr6	28401731	28404585	M
AT1G23410.TAIR10	Chr1	8314924	8315531	N	1	LOC_Os05g42424.MSUv7.0	Chr5	24862409	24865027	M
AT1G23410.TAIR10	Chr1	8314924	8315531	N	1	LOC_Os09g39500.MSUv7.0	Chr9	22692667	22694885	M
AT1G23490.TAIR10	Chr1	8336683	8338672	N	1	LOC_Os05g41060.MSUv7.0	Chr5	24057693	24059863	M
AT1G23490.TAIR10	Chr1	8336683	8338672	N	1	LOC_Os07g12200.MSUv7.0	Chr7	6823039	6825441	M
AT1G23490.TAIR10	Chr1	8336683	8338672	N	1	LOC_Os01g59790.MSUv7.0	Chr1	34580341	34584323	M
AT1G23490.TAIR10	Chr1	8336683	8338672	N	1	LOC_Os03g59740.MSUv7.0	Chr3	34006897	34009846	M
AT1G23490.TAIR10	Chr1	8336683	8338672	N	1	LOC_Os07g12170.MSUv7.0	Chr7	6808787	6812103	M
AT1G23490.TAIR10	Chr1	8336683	8338672	N	1	LOC_Os01g16030.MSUv7.0	Chr1	9019841	9024052	M
AT1G24120.TAIR10	Chr1	8529143	8532212	N	1	LOC_Os02g39030.MSUv7.0	Chr2	23572961	23575571	U
AT1G25540.TAIR10	Chr1	8969065	8974660	Y	1	LOC_Os01g62450.MSUv7.0	Chr1	36154540	36154692	U
AT1G27390.TAIR10	Chr1	9513089	9515001	N	1	LOC_Os01g69030.MSUv7.0	Chr1	40101404	40107104	M
AT1G27390.TAIR10	Chr1	9513089	9515001	N	1	LOC_Os09g31360.MSUv7.0	Chr9	18849755	18853448	M
AT1G27390.TAIR10	Chr1	9513089	9515001	N	1	LOC_Os09g38870.MSUv7.0	Chr9	22325189	22328109	M
AT1G27390.TAIR10	Chr1	9513089	9515001	N	1	LOC_Os01g66420.MSUv7.0	Chr1	38566147	38570861	M
AT1G27390.TAIR10	Chr1	9513089	9515001	N	1	LOC_Os12g42170.MSUv7.0	Chr12	26138320	26138937	M
AT1G27390.TAIR10	Chr1	9513089	9515001	N	1	LOC_Os03g50790.MSUv7.0	Chr3	28996397	28998970	M
AT1G27390.TAIR10	Chr1	9513089	9515001	N	1	LOC_Os06g22050.MSUv7.0	Chr6	12781811	12782943	M
AT1G29310.TAIR10	Chr1	10252294	10254690	N	1	LOC_Os09g17830.MSUv7.0	Chr9	10906212	10908526	M
AT1G29310.TAIR10	Chr1	10252294	10254690	N	1	LOC_Os03g11440.MSUv7.0	Chr3	5896033	5899530	M
AT1G29310.TAIR10	Chr1	10252294	10254690	N	1	LOC_Os09g17840.MSUv7.0	Chr9	10915827	10918170	M
AT1G31340.TAIR10	Chr1	11217845	11219458	N	1	LOC_Os01g45400.MSUv7.0	Chr1	25767170	25767634	M
AT1G31340.TAIR10	Chr1	11217845	11219458	N	1	LOC_Os07g30640.MSUv7.0	Chr7	18133351	18135353	M
AT1G31340.TAIR10	Chr1	11217845	11219458	N	1	LOC_Os09g25320.MSUv7.0	Chr9	15160890	15162890	M
AT1G31340.TAIR10	Chr1	11217845	11219458	N	1	LOC_Os04g53620.MSUv7.0	Chr4	31962541	31965307	M
AT1G31340.TAIR10	Chr1	11217845	11219458	N	1	LOC_Os03g13170.MSUv7.0	Chr3	7101981	7104766	M
AT1G31340.TAIR10	Chr1	11217845	11219458	N	1	LOC_Os02g06640.MSUv7.0	Chr2	3340311	3343062	M
AT1G31340.TAIR10	Chr1	11217845	11219458	N	1	LOC_Os06g44080.MSUv7.0	Chr6	26585560	26588132	M
AT1G31340.TAIR10	Chr1	11217845	11219458	N	1	LOC_Os09g27930.MSUv7.0	Chr9	16973690	16975737	M
AT1G31340.TAIR10	Chr1	11217845	11219458	N	1	LOC_Os06g46770.MSUv7.0	Chr6	28401731	28404585	M
AT1G31340.TAIR10	Chr1	11217845	11219458	N	1	LOC_Os05g42424.MSUv7.0	Chr5	24862409	24865027	M
AT1G31340.TAIR10	Chr1	11217845	11219458	N	1	LOC_Os09g39500.MSUv7.0	Chr9	22692667	22694885	M
AT1G34030.TAIR10	Chr1	12370065	12371553	N	1	LOC_Os07g07719.MSUv7.0	Chr7	3883541	3885517	M
AT1G34030.TAIR10	Chr1	12370065	12371553	N	1	LOC_Os07g07770.MSUv7.0	Chr7	3896681	3899826	M
AT1G43850.TAIR10	Chr1	16617129	16622049	N	1	LOC_Os01g62450.MSUv7.0	Chr1	36154540	36154692	U
AT1G44050.TAIR10	Chr1	16739261	16741513	N	1	LOC_Os01g22990.MSUv7.0	Chr1	12921466	12924802	M
AT1G44050.TAIR10	Chr1	16739261	16741513	N	1	LOC_Os07g46210.MSUv7.0	Chr7	27577338	27578704	M
AT1G44050.TAIR10	Chr1	16739261	16741513	N	1	LOC_Os07g29720.MSUv7.0	Chr7	17471134	17472072	M
AT1G45000.TAIR10	Chr1	17009141	17011886	N	1	LOC_Os02g10640.MSUv7.0	Chr2	5595400	5600889	U
AT1G47300.TAIR10	Chr1	17339561	17340972	N	1	LOC_Os03g55570.MSUv7.0	Chr3	31622869	31630121	M
AT1G47300.TAIR10	Chr1	17339561	17340972	N	1	LOC_Os04g14540.MSUv7.0	Chr4	8136123	8138420	M
AT1G47300.TAIR10	Chr1	17339561	17340972	N	1	LOC_Os02g39030.MSUv7.0	Chr2	23572961	23575571	M
AT1G47300.TAIR10	Chr1	17339561	17340972	N	1	LOC_Os01g50960.MSUv7.0	Chr1	29280126	29282901	M
AT1G47300.TAIR10	Chr1	17339561	17340972	N	1	LOC_Os07g41850.MSUv7.0	Chr7	25063316	25064545	M
AT1G47300.TAIR10	Chr1	17339561	17340972	N	1	LOC_Os10g35210.MSUv7.0	Chr10	18807789	18811992	M
AT1G47300.TAIR10	Chr1	17339561	17340972	N	1	LOC_Os07g39850.MSUv7.0	Chr7	23894101	23899642	M
AT1G47300.TAIR10	Chr1	17339561	17340972	N	1	LOC_Os12g29740.MSUv7.0	Chr12	17779264	17782698	M
AT1G47300.TAIR10	Chr1	17339561	17340972	N	1	LOC_Os02g58090.MSUv7.0	Chr2	35553852	35558912	M
AT1G47830.TAIR10	Chr1	17613098	17614926	Y	1	LOC_Os12g10560.MSUv7.0	Chr12	5602144	5605797	U
AT1G48400.TAIR10	Chr1	17882136	17883855	N	1	LOC_Os04g37940.MSUv7.0	Chr4	22562908	22566793	M
AT1G48400.TAIR10	Chr1	17882136	17883855	N	1	LOC_Os01g22990.MSUv7.0	Chr1	12921466	12924802	M
AT1G48400.TAIR10	Chr1	17882136	17883855	N	1	LOC_Os12g40370.MSUv7.0	Chr12	24998151	25000844	M
AT1G48400.TAIR10	Chr1	17882136	17883855	N	1	LOC_Os03g24300.MSUv7.0	Chr3	13833495	13834606	M
AT1G48400.TAIR10	Chr1	17882136	17883855	N	1	LOC_Os07g46210.MSUv7.0	Chr7	27577338	27578704	M
AT1G48400.TAIR10	Chr1	17882136	17883855	N	1	LOC_Os06g50880.MSUv7.0	Chr6	30776898	30779652	M
AT1G48400.TAIR10	Chr1	17882136	17883855	N	1	LOC_Os07g29720.MSUv7.0	Chr7	17471134	17472072	M
AT1G48400.TAIR10	Chr1	17882136	17883855	N	1	LOC_Os10g29410.MSUv7.0	Chr10	15279959	15281164	M
AT1G49240.TAIR10	Chr1	18215872	18218313	N	1	LOC_Os05g01600.MSUv7.0	Chr5	354130	356618	M
AT1G49240.TAIR10	Chr1	18215872	18218313	N	1	LOC_Os12g44350.MSUv7.0	Chr12	27491864	27493254	M
AT1G49240.TAIR10	Chr1	18215872	18218313	N	1	LOC_Os03g50885.MSUv7.0	Chr3	29073995	29075870	M
AT1G49240.TAIR10	Chr1	18215872	18218313	N	1	LOC_Os11g06390.MSUv7.0	Chr11	3078859	3081524	M
AT1G50010.TAIR10	Chr1	18517586	18520000	N	1	LOC_Os07g38730.MSUv7.0	Chr7	23243793	23247242	M
AT1G50010.TAIR10	Chr1	18517586	18520000	N	1	LOC_Os11g14220.MSUv7.0	Chr11	7960506	7963390	M
AT1G50010.TAIR10	Chr1	18517586	18520000	N	1	LOC_Os03g51600.MSUv7.0	Chr3	29526111	29529118	M
AT1G50370.TAIR10	Chr1	18658647	18661974	N	1	LOC_Os01g49690.MSUv7.0	Chr1	28555935	28560699	U
AT1G51060.TAIR10	Chr1	18926876	18927646	N	1	LOC_Os08g33100.MSUv7.0	Chr8	20573200	20573993	M
AT1G51060.TAIR10	Chr1	18926876	18927646	N	1	LOC_Os07g36140.MSUv7.0	Chr7	21592648	21593290	M
AT1G53625.TAIR10	Chr1	20014410	20014923	Y	1	LOC_Os04g55980.MSUv7.0	Chr4	33348164	33348397	U
AT1G53750.TAIR10	Chr1	20065714	20068466	Y	1	LOC_Os02g54340.MSUv7.0	Chr2	33315203	33319261	M
AT1G53750.TAIR10	Chr1	20065714	20068466	Y	1	LOC_Os06g09290.MSUv7.0	Chr6	4667486	4670980	M
AT1G53850.TAIR10	Chr1	20103953	20105927	N	1	LOC_Os11g40140.MSUv7.0	Chr11	23938187	23942544	U
AT1G54215.TAIR10	Chr1	20243118	20243627	N	1	LOC_Os07g43840.MSUv7.0	Chr7	26220253	26221124	M
AT1G54215.TAIR10	Chr1	20243118	20243627	N	1	LOC_Os02g07960.MSUv7.0	Chr2	4165207	4175212	M
AT1G54215.TAIR10	Chr1	20243118	20243627	N	1	LOC_Os06g08190.MSUv7.0	Chr6	3972478	3973001	M
AT1G54215.TAIR10	Chr1	20243118	20243627	N	1	LOC_Os02g06580.MSUv7.0	Chr2	3291235	3295480	M
AT1G54215.TAIR10	Chr1	20243118	20243627	N	1	LOC_Os03g10680.MSUv7.0	Chr3	5458096	5462607	M
AT1G54215.TAIR10	Chr1	20243118	20243627	N	1	LOC_Os04g31110.MSUv7.0	Chr4	18598867	18601427	M
AT1G54215.TAIR10	Chr1	20243118	20243627	N	1	LOC_Os02g39600.MSUv7.0	Chr2	23894659	23898830	M
AT1G54270.TAIR10	Chr1	20259692	20262266	N	1	LOC_Os02g05330.MSUv7.0	Chr2	2557627	2561096	M
AT1G54270.TAIR10	Chr1	20259692	20262266	N	1	LOC_Os06g48750.MSUv7.0	Chr6	29503679	29507314	M
AT1G55060.TAIR10	Chr1	20549533	20550225	N	1	LOC_Os01g45400.MSUv7.0	Chr1	25767170	25767634	M
AT1G55060.TAIR10	Chr1	20549533	20550225	N	1	LOC_Os09g25320.MSUv7.0	Chr9	15160890	15162890	M
AT1G55060.TAIR10	Chr1	20549533	20550225	N	1	LOC_Os01g22490.MSUv7.0	Chr1	12645515	12646409	M
AT1G55060.TAIR10	Chr1	20549533	20550225	N	1	LOC_Os09g31019.MSUv7.0	Chr9	18664104	18665946	M
AT1G55060.TAIR10	Chr1	20549533	20550225	N	1	LOC_Os02g06640.MSUv7.0	Chr2	3340311	3343062	M
AT1G55060.TAIR10	Chr1	20549533	20550225	N	1	LOC_Os05g38310.MSUv7.0	Chr5	22455569	22457343	M
AT1G55060.TAIR10	Chr1	20549533	20550225	N	1	LOC_Os06g44080.MSUv7.0	Chr6	26585560	26588132	M
AT1G55060.TAIR10	Chr1	20549533	20550225	N	1	LOC_Os06g46770.MSUv7.0	Chr6	28401731	28404585	M
AT1G55060.TAIR10	Chr1	20549533	20550225	N	1	LOC_Os05g42424.MSUv7.0	Chr5	24862409	24865027	M
AT1G55060.TAIR10	Chr1	20549533	20550225	N	1	LOC_Os09g31031.MSUv7.0	Chr9	18669317	18671727	M
AT1G55060.TAIR10	Chr1	20549533	20550225	N	1	LOC_Os09g39500.MSUv7.0	Chr9	22692667	22694885	M
AT1G55060.TAIR10	Chr1	20549533	20550225	N	1	LOC_Os07g30640.MSUv7.0	Chr7	18133351	18135353	M
AT1G55060.TAIR10	Chr1	20549533	20550225	N	1	LOC_Os03g15370.MSUv7.0	Chr3	8409934	8412377	M
AT1G55060.TAIR10	Chr1	20549533	20550225	N	1	LOC_Os04g53620.MSUv7.0	Chr4	31962541	31965307	M
AT1G55060.TAIR10	Chr1	20549533	20550225	N	1	LOC_Os05g06770.MSUv7.0	Chr5	3535336	3536194	M
AT1G55060.TAIR10	Chr1	20549533	20550225	N	1	LOC_Os03g13170.MSUv7.0	Chr3	7101981	7104766	M
AT1G55060.TAIR10	Chr1	20549533	20550225	N	1	LOC_Os09g27930.MSUv7.0	Chr9	16973690	16975737	M
AT1G55080.TAIR10	Chr1	20553011	20554254	N	1	LOC_Os01g42260.MSUv7.0	Chr1	23938369	23949895	U
AT1G55520.TAIR10	Chr1	20725726	20728091	N	1	LOC_Os12g39070.MSUv7.0	Chr12	24031375	24035275	M
AT1G55520.TAIR10	Chr1	20725726	20728091	N	1	LOC_Os03g45410.MSUv7.0	Chr3	25634799	25638310	M
AT1G55530.TAIR10	Chr1	20729182	20731283	N	1	LOC_Os02g39030.MSUv7.0	Chr2	23572961	23575571	U
AT1G56330.TAIR10	Chr1	21086555	21088549	N	1	LOC_Os12g37360.MSUv7.0	Chr12	22939746	22943722	U
AT1G59830.TAIR10	Chr1	22020519	22022484	N	1	LOC_Os02g12580.MSUv7.0	Chr2	6572759	6577608	M
AT1G59830.TAIR10	Chr1	22020519	22022484	N	1	LOC_Os06g37660.MSUv7.0	Chr6	22307122	22313391	M
AT1G61750.TAIR10	Chr1	22804613	22806318	N	1	LOC_Os06g08190.MSUv7.0	Chr6	3972478	3973001	U
AT1G62240.TAIR10	Chr1	22994583	22995471	N	1	LOC_Os01g69030.MSUv7.0	Chr1	40101404	40107104	M
AT1G62240.TAIR10	Chr1	22994583	22995471	N	1	LOC_Os04g41680.MSUv7.0	Chr4	24708716	24709910	M
AT1G62240.TAIR10	Chr1	22994583	22995471	N	1	LOC_Os09g31360.MSUv7.0	Chr9	18849755	18853448	M
AT1G62240.TAIR10	Chr1	22994583	22995471	N	1	LOC_Os04g56010.MSUv7.0	Chr4	33360619	33360948	M
AT1G62240.TAIR10	Chr1	22994583	22995471	N	1	LOC_Os09g38870.MSUv7.0	Chr9	22325189	22328109	M
