geneId	chromosome	geneStart	geneEnd	unique	genomeId2	geneIdG2	chromosomeG2	geneStartG2	geneEndG2	type
LOC_Os01g12730.MSUv7.0	Chr1	7043932	7047559	Y	2	AT3G18820.TAIR10	Chr3	6484068	6486247	U
LOC_Os01g13480.MSUv7.0	Chr1	7517210	7518741	N	2	AT5G03710.TAIR10	Chr5	971107	971627	U
LOC_Os01g14070.MSUv7.0	Chr1	7876233	7878802	Y	2	AT1G75550.TAIR10	Chr1	28369437	28369940	M
LOC_Os01g14070.MSUv7.0	Chr1	7876233	7878802	Y	2	AT4G36230.TAIR10	Chr4	17145586	17146251	M
LOC_Os01g14280.MSUv7.0	Chr1	8004080	8005216	Y	2	AT4G36230.TAIR10	Chr4	17145586	17146251	U
LOC_Os01g15000.MSUv7.0	Chr1	8404247	8408377	N	2	AT1G75550.TAIR10	Chr1	28369437	28369940	M
LOC_Os01g15000.MSUv7.0	Chr1	8404247	8408377	N	2	AT4G36230.TAIR10	Chr4	17145586	17146251	M
LOC_Os01g15310.MSUv7.0	Chr1	8570841	8574555	Y	2	AT5G27720.TAIR10	Chr5	9815556	9817599	U
LOC_Os01g15460.MSUv7.0	Chr1	8659375	8664836	Y	2	AT1G75550.TAIR10	Chr1	28369437	28369940	M
LOC_Os01g15460.MSUv7.0	Chr1	8659375	8664836	Y	2	AT4G36230.TAIR10	Chr4	17145586	17146251	M
LOC_Os01g15600.MSUv7.0	Chr1	8759370	8763491	N	2	AT4G36230.TAIR10	Chr4	17145586	17146251	U
LOC_Os01g15800.MSUv7.0	Chr1	8900946	8901945	Y	2	AT5G03710.TAIR10	Chr5	971107	971627	U
LOC_Os01g16030.MSUv7.0	Chr1	9019841	9024052	N	2	AT1G70490.TAIR10	Chr1	26563924	26565789	M
LOC_Os01g16030.MSUv7.0	Chr1	9019841	9024052	N	2	AT1G10630.TAIR10	Chr1	3512795	3514729	M
LOC_Os01g16030.MSUv7.0	Chr1	9019841	9024052	N	2	AT1G23490.TAIR10	Chr1	8336683	8338672	M
LOC_Os01g16030.MSUv7.0	Chr1	9019841	9024052	N	2	AT3G62290.TAIR10	Chr3	23051544	23053817	M
LOC_Os01g16030.MSUv7.0	Chr1	9019841	9024052	N	2	AT5G14670.TAIR10	Chr5	4729319	4730495	M
LOC_Os01g16030.MSUv7.0	Chr1	9019841	9024052	N	2	AT2G47170.TAIR10	Chr2	19366623	19368840	M
LOC_Os01g16190.MSUv7.0	Chr1	9166353	9169971	N	2	AT5G23540.TAIR10	Chr5	7937669	7939575	U
LOC_Os01g16240.MSUv7.0	Chr1	9195527	9198962	N	2	AT2G41110.TAIR10	Chr2	17140229	17141393	M
LOC_Os01g16240.MSUv7.0	Chr1	9195527	9198962	N	2	AT2G27030.TAIR10	Chr2	11532004	11534333	M
LOC_Os01g16240.MSUv7.0	Chr1	9195527	9198962	N	2	AT3G43810.TAIR10	Chr3	15664371	15666460	M
LOC_Os01g16240.MSUv7.0	Chr1	9195527	9198962	N	2	AT1G66410.TAIR10	Chr1	24774260	24775984	M
LOC_Os01g16240.MSUv7.0	Chr1	9195527	9198962	N	2	AT5G37780.TAIR10	Chr5	15004527	15006205	M
LOC_Os01g16240.MSUv7.0	Chr1	9195527	9198962	N	2	AT3G56800.TAIR10	Chr3	21034537	21036077	M
LOC_Os01g16240.MSUv7.0	Chr1	9195527	9198962	N	2	AT5G21274.TAIR10	Chr5	7214500	7216019	M
LOC_Os01g17190.MSUv7.0	Chr1	9887626	9889328	N	2	AT2G41110.TAIR10	Chr2	17140229	17141393	M
LOC_Os01g17190.MSUv7.0	Chr1	9887626	9889328	N	2	AT2G27030.TAIR10	Chr2	11532004	11534333	M
LOC_Os01g17190.MSUv7.0	Chr1	9887626	9889328	N	2	AT3G43810.TAIR10	Chr3	15664371	15666460	M
LOC_Os01g17190.MSUv7.0	Chr1	9887626	9889328	N	2	AT1G66410.TAIR10	Chr1	24774260	24775984	M
LOC_Os01g17190.MSUv7.0	Chr1	9887626	9889328	N	2	AT5G37780.TAIR10	Chr5	15004527	15006205	M
LOC_Os01g17190.MSUv7.0	Chr1	9887626	9889328	N	2	AT3G56800.TAIR10	Chr3	21034537	21036077	M
LOC_Os01g17190.MSUv7.0	Chr1	9887626	9889328	N	2	AT5G21274.TAIR10	Chr5	7214500	7216019	M
LOC_Os01g17420.MSUv7.0	Chr1	10018752	10020376	Y	2	AT4G36230.TAIR10	Chr4	17145586	17146251	U
LOC_Os01g18050.MSUv7.0	Chr1	10098282	10103021	N	2	AT2G29550.TAIR10	Chr2	12644047	12646037	M
LOC_Os01g18050.MSUv7.0	Chr1	10098282	10103021	N	2	AT5G12250.TAIR10	Chr5	3961106	3963522	M
LOC_Os01g18050.MSUv7.0	Chr1	10098282	10103021	N	2	AT1G75780.TAIR10	Chr1	28451141	28453640	M
LOC_Os01g18050.MSUv7.0	Chr1	10098282	10103021	N	2	AT1G20010.TAIR10	Chr1	6937795	6940582	M
LOC_Os01g18050.MSUv7.0	Chr1	10098282	10103021	N	2	AT5G62700.TAIR10	Chr5	25184397	25186711	M
LOC_Os01g18050.MSUv7.0	Chr1	10098282	10103021	N	2	AT5G23860.TAIR10	Chr5	8042876	8044819	M
LOC_Os01g18050.MSUv7.0	Chr1	10098282	10103021	N	2	AT4G20890.TAIR10	Chr4	11182092	11184072	M
LOC_Os01g18050.MSUv7.0	Chr1	10098282	10103021	N	2	AT5G44340.TAIR10	Chr5	17859195	17861101	M
LOC_Os01g18050.MSUv7.0	Chr1	10098282	10103021	N	2	AT5G62690.TAIR10	Chr5	25181415	25183729	M
LOC_Os01g19450.MSUv7.0	Chr1	10999316	11006013	Y	2	AT5G49460.TAIR10	Chr5	20054523	20058464	M
LOC_Os01g19450.MSUv7.0	Chr1	10999316	11006013	Y	2	AT3G06650.TAIR10	Chr3	2079033	2083291	M
LOC_Os01g20840.MSUv7.0	Chr1	11618335	11622535	Y	2	AT4G36230.TAIR10	Chr4	17145586	17146251	U
LOC_Os01g21820.MSUv7.0	Chr1	12235262	12248213	Y	2	AT5G26673.TAIR10	Chr5	9279309	9279611	M
LOC_Os01g21820.MSUv7.0	Chr1	12235262	12248213	Y	2	AT4G30450.TAIR10	Chr4	14886027	14886675	M
LOC_Os01g22010.MSUv7.0	Chr1	12363709	12365742	N	2	AT1G02500.TAIR10	Chr1	518251	520437	U
LOC_Os01g22490.MSUv7.0	Chr1	12645515	12646409	N	2	AT3G62250.TAIR10	Chr3	23037094	23037797	M
LOC_Os01g22490.MSUv7.0	Chr1	12645515	12646409	N	2	AT5G37640.TAIR10	Chr5	14952782	14953750	M
LOC_Os01g22490.MSUv7.0	Chr1	12645515	12646409	N	2	AT1G23410.TAIR10	Chr1	8314924	8315531	M
LOC_Os01g22490.MSUv7.0	Chr1	12645515	12646409	N	2	AT1G65350.TAIR10	Chr1	24272518	24277275	M
LOC_Os01g22490.MSUv7.0	Chr1	12645515	12646409	N	2	AT1G55060.TAIR10	Chr1	20549533	20550225	M
LOC_Os01g22490.MSUv7.0	Chr1	12645515	12646409	N	2	AT2G47110.TAIR10	Chr2	19344635	19345345	M
LOC_Os01g22490.MSUv7.0	Chr1	12645515	12646409	N	2	AT4G05320.TAIR10	Chr4	2718170	2720308	M
LOC_Os01g22490.MSUv7.0	Chr1	12645515	12646409	N	2	AT4G02890.TAIR10	Chr4	1278530	1280028	M
LOC_Os01g22490.MSUv7.0	Chr1	12645515	12646409	N	2	AT4G05050.TAIR10	Chr4	2588004	2589139	M
LOC_Os01g22490.MSUv7.0	Chr1	12645515	12646409	N	2	AT3G52590.TAIR10	Chr3	19505629	19506932	M
LOC_Os01g22490.MSUv7.0	Chr1	12645515	12646409	N	2	AT5G20620.TAIR10	Chr5	6973071	6974946	M
LOC_Os01g22490.MSUv7.0	Chr1	12645515	12646409	N	2	AT3G09790.TAIR10	Chr3	3003862	3006192	M
LOC_Os01g22490.MSUv7.0	Chr1	12645515	12646409	N	2	AT5G03240.TAIR10	Chr5	771725	773515	M
LOC_Os01g22490.MSUv7.0	Chr1	12645515	12646409	N	2	AT2G36170.TAIR10	Chr2	15172094	15173280	M
LOC_Os01g22990.MSUv7.0	Chr1	12921466	12924802	N	2	AT1G44050.TAIR10	Chr1	16739261	16741513	M
LOC_Os01g22990.MSUv7.0	Chr1	12921466	12924802	N	2	AT2G21420.TAIR10	Chr2	9169713	9171746	M
LOC_Os01g22990.MSUv7.0	Chr1	12921466	12924802	N	2	AT1G48400.TAIR10	Chr1	17882136	17883855	M
LOC_Os01g23620.MSUv7.0	Chr1	13286103	13288466	N	2	AT4G02080.TAIR10	Chr4	921454	922777	U
LOC_Os01g24440.MSUv7.0	Chr1	13778572	13779786	N	2	AT1G75550.TAIR10	Chr1	28369437	28369940	M
LOC_Os01g24440.MSUv7.0	Chr1	13778572	13779786	N	2	AT4G36230.TAIR10	Chr4	17145586	17146251	M
LOC_Os01g24440.MSUv7.0	Chr1	13778572	13779786	N	2	AT1G62240.TAIR10	Chr1	22994583	22995471	M
LOC_Os01g24440.MSUv7.0	Chr1	13778572	13779786	N	2	AT5G19090.TAIR10	Chr5	6387489	6390024	M
LOC_Os01g24440.MSUv7.0	Chr1	13778572	13779786	N	2	AT3G23450.TAIR10	Chr3	8410433	8412193	M
LOC_Os01g36890.MSUv7.0	Chr1	20540829	20547112	N	2	AT5G11200.TAIR10	Chr5	3567175	3571015	M
LOC_Os01g36890.MSUv7.0	Chr1	20540829	20547112	N	2	AT5G11170.TAIR10	Chr5	3553117	3556977	M
LOC_Os01g36920.MSUv7.0	Chr1	20570953	20576221	N	2	AT5G11200.TAIR10	Chr5	3567175	3571015	M
LOC_Os01g36920.MSUv7.0	Chr1	20570953	20576221	N	2	AT5G11170.TAIR10	Chr5	3553117	3556977	M
LOC_Os01g38780.MSUv7.0	Chr1	21759934	21761424	Y	2	AT5G03710.TAIR10	Chr5	971107	971627	U
LOC_Os01g40190.MSUv7.0	Chr1	22675935	22678621	Y	2	AT4G36230.TAIR10	Chr4	17145586	17146251	U
LOC_Os01g40980.MSUv7.0	Chr1	23174817	23186976	N	2	AT1G75550.TAIR10	Chr1	28369437	28369940	M
LOC_Os01g40980.MSUv7.0	Chr1	23174817	23186976	N	2	AT4G36230.TAIR10	Chr4	17145586	17146251	M
LOC_Os01g42260.MSUv7.0	Chr1	23938369	23949895	N	2	AT1G55080.TAIR10	Chr1	20553011	20554254	M
LOC_Os01g42260.MSUv7.0	Chr1	23938369	23949895	N	2	AT5G61270.TAIR10	Chr5	24638775	24640600	M
LOC_Os01g42260.MSUv7.0	Chr1	23938369	23949895	N	2	AT3G22930.TAIR10	Chr3	8124083	8125931	M
LOC_Os01g42260.MSUv7.0	Chr1	23938369	23949895	N	2	AT5G49700.TAIR10	Chr5	20192599	20193429	M
LOC_Os01g44090.MSUv7.0	Chr1	25271543	25273512	N	2	AT1G75550.TAIR10	Chr1	28369437	28369940	M
LOC_Os01g44090.MSUv7.0	Chr1	25271543	25273512	N	2	AT4G36230.TAIR10	Chr4	17145586	17146251	M
LOC_Os01g45400.MSUv7.0	Chr1	25767170	25767634	N	2	AT1G31340.TAIR10	Chr1	11217845	11219458	M
LOC_Os01g45400.MSUv7.0	Chr1	25767170	25767634	N	2	AT2G35635.TAIR10	Chr2	14980970	14982116	M
LOC_Os01g45400.MSUv7.0	Chr1	25767170	25767634	N	2	AT5G37640.TAIR10	Chr5	14952782	14953750	M
LOC_Os01g45400.MSUv7.0	Chr1	25767170	25767634	N	2	AT5G03240.TAIR10	Chr5	771725	773515	M
LOC_Os01g45400.MSUv7.0	Chr1	25767170	25767634	N	2	AT1G65350.TAIR10	Chr1	24272518	24277275	M
LOC_Os01g45400.MSUv7.0	Chr1	25767170	25767634	N	2	AT1G55060.TAIR10	Chr1	20549533	20550225	M
LOC_Os01g45400.MSUv7.0	Chr1	25767170	25767634	N	2	AT4G05320.TAIR10	Chr4	2718170	2720308	M
LOC_Os01g45400.MSUv7.0	Chr1	25767170	25767634	N	2	AT4G02890.TAIR10	Chr4	1278530	1280028	M
LOC_Os01g45400.MSUv7.0	Chr1	25767170	25767634	N	2	AT4G05050.TAIR10	Chr4	2588004	2589139	M
LOC_Os01g45400.MSUv7.0	Chr1	25767170	25767634	N	2	AT2G36170.TAIR10	Chr2	15172094	15173280	M
LOC_Os01g45400.MSUv7.0	Chr1	25767170	25767634	N	2	AT3G52590.TAIR10	Chr3	19505629	19506932	M
LOC_Os01g45400.MSUv7.0	Chr1	25767170	25767634	N	2	AT5G20620.TAIR10	Chr5	6973071	6974946	M
LOC_Os01g45420.MSUv7.0	Chr1	25771592	25772050	N	2	AT5G03240.TAIR10	Chr5	771725	773515	M
LOC_Os01g45420.MSUv7.0	Chr1	25771592	25772050	N	2	AT1G65350.TAIR10	Chr1	24272518	24277275	M
LOC_Os01g45420.MSUv7.0	Chr1	25771592	25772050	N	2	AT4G05320.TAIR10	Chr4	2718170	2720308	M
LOC_Os01g45420.MSUv7.0	Chr1	25771592	25772050	N	2	AT4G02890.TAIR10	Chr4	1278530	1280028	M
LOC_Os01g45420.MSUv7.0	Chr1	25771592	25772050	N	2	AT4G05050.TAIR10	Chr4	2588004	2589139	M
LOC_Os01g45420.MSUv7.0	Chr1	25771592	25772050	N	2	AT5G20620.TAIR10	Chr5	6973071	6974946	M
LOC_Os01g46610.MSUv7.0	Chr1	26533016	26537191	N	2	AT1G65930.TAIR10	Chr1	24538886	24542129	U
LOC_Os01g46700.MSUv7.0	Chr1	26591955	26599634	N	2	AT5G03710.TAIR10	Chr5	971107	971627	U
LOC_Os01g46926.MSUv7.0	Chr1	26781039	26784541	N	2	AT1G64230.TAIR10	Chr1	23833551	23835536	M
LOC_Os01g46926.MSUv7.0	Chr1	26781039	26784541	N	2	AT4G27960.TAIR10	Chr4	13915820	13917420	M
LOC_Os01g46926.MSUv7.0	Chr1	26781039	26784541	N	2	AT5G41700.TAIR10	Chr5	16675842	16677509	M
LOC_Os01g46926.MSUv7.0	Chr1	26781039	26784541	N	2	AT5G53300.TAIR10	Chr5	21632021	21634247	M
LOC_Os01g47430.MSUv7.0	Chr1	27102119	27109986	Y	2	AT1G75550.TAIR10	Chr1	28369437	28369940	M
LOC_Os01g47430.MSUv7.0	Chr1	27102119	27109986	Y	2	AT4G36230.TAIR10	Chr4	17145586	17146251	M
LOC_Os01g48280.MSUv7.0	Chr1	27668390	27671648	Y	2	AT1G16890.TAIR10	Chr1	5776177	5778484	M
LOC_Os01g48280.MSUv7.0	Chr1	27668390	27671648	Y	2	AT1G78870.TAIR10	Chr1	29650463	29652517	M
LOC_Os01g48290.MSUv7.0	Chr1	27676501	27677028	N	2	AT1G75550.TAIR10	Chr1	28369437	28369940	M
LOC_Os01g48290.MSUv7.0	Chr1	27676501	27677028	N	2	AT4G36230.TAIR10	Chr4	17145586	17146251	M
LOC_Os01g48290.MSUv7.0	Chr1	27676501	27677028	N	2	AT1G62240.TAIR10	Chr1	22994583	22995471	M
LOC_Os01g48290.MSUv7.0	Chr1	27676501	27677028	N	2	AT5G19090.TAIR10	Chr5	6387489	6390024	M
LOC_Os01g48290.MSUv7.0	Chr1	27676501	27677028	N	2	AT3G23450.TAIR10	Chr3	8410433	8412193	M
LOC_Os01g48470.MSUv7.0	Chr1	27785698	27786211	N	2	AT4G11385.TAIR10	Chr4	6927087	6927678	U
LOC_Os01g48770.MSUv7.0	Chr1	27965533	27968117	N	2	AT3G60245.TAIR10	Chr3	22268746	22270006	U
LOC_Os01g49690.MSUv7.0	Chr1	28555935	28560699	Y	2	AT3G19980.TAIR10	Chr3	6961736	6965108	M
LOC_Os01g49690.MSUv7.0	Chr1	28555935	28560699	Y	2	AT1G50370.TAIR10	Chr1	18658647	18661974	M
LOC_Os01g50960.MSUv7.0	Chr1	29280126	29282901	N	2	AT4G02810.TAIR10	Chr4	1256162	1257212	M
LOC_Os01g50960.MSUv7.0	Chr1	29280126	29282901	N	2	AT5G03710.TAIR10	Chr5	971107	971627	M
LOC_Os01g50960.MSUv7.0	Chr1	29280126	29282901	N	2	AT5G40340.TAIR10	Chr5	16131654	16134916	M
LOC_Os01g50960.MSUv7.0	Chr1	29280126	29282901	N	2	AT1G47300.TAIR10	Chr1	17339561	17340972	M
LOC_Os01g50960.MSUv7.0	Chr1	29280126	29282901	N	2	AT5G63650.TAIR10	Chr5	25481517	25483719	M
LOC_Os01g51380.MSUv7.0	Chr1	29536683	29542409	N	2	AT4G38510.TAIR10	Chr4	18011117	18015171	M
LOC_Os01g51380.MSUv7.0	Chr1	29536683	29542409	N	2	AT1G76030.TAIR10	Chr1	28533798	28537194	M
LOC_Os01g51380.MSUv7.0	Chr1	29536683	29542409	N	2	AT1G20260.TAIR10	Chr1	7016693	7020590	M
LOC_Os01g52140.MSUv7.0	Chr1	29995196	29999996	Y	2	AT4G36230.TAIR10	Chr4	17145586	17146251	U
LOC_Os01g52214.MSUv7.0	Chr1	30020917	30023812	N	2	AT5G11770.TAIR10	Chr5	3790806	3793000	U
LOC_Os01g52640.MSUv7.0	Chr1	30257752	30263989	Y	2	AT4G36230.TAIR10	Chr4	17145586	17146251	U
LOC_Os01g56200.MSUv7.0	Chr1	32367683	32371816	N	2	AT1G75550.TAIR10	Chr1	28369437	28369940	M
LOC_Os01g56200.MSUv7.0	Chr1	32367683	32371816	N	2	AT4G36230.TAIR10	Chr4	17145586	17146251	M
LOC_Os01g57942.MSUv7.0	Chr1	33498513	33499211	N	2	ATCG00720.TAIR10	ChrC	74841	76292	U
LOC_Os01g57945.MSUv7.0	Chr1	33500151	33500633	N	2	ATCG00730.TAIR10	ChrC	76481	77672	U
LOC_Os01g57962.MSUv7.0	Chr1	33522543	33524747	N	2	ATCG00340.TAIR10	ChrC	37375	39579	U
LOC_Os01g57964.MSUv7.0	Chr1	33524773	33527025	N	2	ATCG00350.TAIR10	ChrC	39605	41857	U
LOC_Os01g58020.MSUv7.0	Chr1	33554171	33554788	N	2	ATCG00490.TAIR10	ChrC	54958	56397	U
LOC_Os01g58022.MSUv7.0	Chr1	33560066	33560804	N	2	ATCG00430.TAIR10	ChrC	49257	49934	U
LOC_Os01g59150.MSUv7.0	Chr1	34167933	34171810	N	2	AT2G29550.TAIR10	Chr2	12644047	12646037	M
LOC_Os01g59150.MSUv7.0	Chr1	34167933	34171810	N	2	AT5G12250.TAIR10	Chr5	3961106	3963522	M
LOC_Os01g59150.MSUv7.0	Chr1	34167933	34171810	N	2	AT1G75780.TAIR10	Chr1	28451141	28453640	M
LOC_Os01g59150.MSUv7.0	Chr1	34167933	34171810	N	2	AT1G20010.TAIR10	Chr1	6937795	6940582	M
LOC_Os01g59150.MSUv7.0	Chr1	34167933	34171810	N	2	AT5G62700.TAIR10	Chr5	25184397	25186711	M
LOC_Os01g59150.MSUv7.0	Chr1	34167933	34171810	N	2	AT5G23860.TAIR10	Chr5	8042876	8044819	M
LOC_Os01g59150.MSUv7.0	Chr1	34167933	34171810	N	2	AT4G20890.TAIR10	Chr4	11182092	11184072	M
LOC_Os01g59150.MSUv7.0	Chr1	34167933	34171810	N	2	AT5G44340.TAIR10	Chr5	17859195	17861101	M
LOC_Os01g59150.MSUv7.0	Chr1	34167933	34171810	N	2	AT5G62690.TAIR10	Chr5	25181415	25183729	M
LOC_Os01g59790.MSUv7.0	Chr1	34580341	34584323	N	2	AT1G70490.TAIR10	Chr1	26563924	26565789	M
LOC_Os01g59790.MSUv7.0	Chr1	34580341	34584323	N	2	AT1G10630.TAIR10	Chr1	3512795	3514729	M
LOC_Os01g59790.MSUv7.0	Chr1	34580341	34584323	N	2	AT1G23490.TAIR10	Chr1	8336683	8338672	M
LOC_Os01g59790.MSUv7.0	Chr1	34580341	34584323	N	2	AT3G62290.TAIR10	Chr3	23051544	23053817	M
LOC_Os01g59790.MSUv7.0	Chr1	34580341	34584323	N	2	AT5G14670.TAIR10	Chr5	4729319	4730495	M
LOC_Os01g59790.MSUv7.0	Chr1	34580341	34584323	N	2	AT2G47170.TAIR10	Chr2	19366623	19368840	M
LOC_Os01g60360.MSUv7.0	Chr1	34917682	34919409	N	2	AT1G64230.TAIR10	Chr1	23833551	23835536	M
LOC_Os01g60360.MSUv7.0	Chr1	34917682	34919409	N	2	AT4G27960.TAIR10	Chr4	13915820	13917420	M
LOC_Os01g60360.MSUv7.0	Chr1	34917682	34919409	N	2	AT3G08690.TAIR10	Chr3	2641056	2642688	M
LOC_Os01g60360.MSUv7.0	Chr1	34917682	34919409	N	2	AT5G41700.TAIR10	Chr5	16675842	16677509	M
LOC_Os01g60360.MSUv7.0	Chr1	34917682	34919409	N	2	AT5G53300.TAIR10	Chr5	21632021	21634247	M
LOC_Os01g60410.MSUv7.0	Chr1	34937720	34941996	N	2	AT1G64230.TAIR10	Chr1	23833551	23835536	M
LOC_Os01g60410.MSUv7.0	Chr1	34937720	34941996	N	2	AT4G27960.TAIR10	Chr4	13915820	13917420	M
LOC_Os01g60410.MSUv7.0	Chr1	34937720	34941996	N	2	AT3G08690.TAIR10	Chr3	2641056	2642688	M
LOC_Os01g60410.MSUv7.0	Chr1	34937720	34941996	N	2	AT5G41700.TAIR10	Chr5	16675842	16677509	M
LOC_Os01g60410.MSUv7.0	Chr1	34937720	34941996	N	2	AT5G53300.TAIR10	Chr5	21632021	21634247	M
LOC_Os01g61590.MSUv7.0	Chr1	35619684	35625793	N	2	AT1G75550.TAIR10	Chr1	28369437	28369940	M
LOC_Os01g61590.MSUv7.0	Chr1	35619684	35625793	N	2	AT4G36230.TAIR10	Chr4	17145586	17146251	M
LOC_Os01g61814.MSUv7.0	Chr1	35760287	35765066	N	2	AT3G09680.TAIR10	Chr3	2969045	2970371	M
LOC_Os01g61814.MSUv7.0	Chr1	35760287	35765066	N	2	AT5G02960.TAIR10	Chr5	693079	694515	M
LOC_Os01g61920.MSUv7.0	Chr1	35840515	35841322	N	2	AT2G28740.TAIR10	Chr2	12329488	12329995	M
LOC_Os01g61920.MSUv7.0	Chr1	35840515	35841322	N	2	AT5G59690.TAIR10	Chr5	24051552	24052143	M
LOC_Os01g61920.MSUv7.0	Chr1	35840515	35841322	N	2	AT5G59970.TAIR10	Chr5	24146175	24146726	M
LOC_Os01g61920.MSUv7.0	Chr1	35840515	35841322	N	2	AT1G07660.TAIR10	Chr1	2368837	2369734	M
LOC_Os01g61920.MSUv7.0	Chr1	35840515	35841322	N	2	AT3G53730.TAIR10	Chr3	19912494	19913033	M
LOC_Os01g61920.MSUv7.0	Chr1	35840515	35841322	N	2	AT3G45930.TAIR10	Chr3	16883316	16883876	M
LOC_Os01g61920.MSUv7.0	Chr1	35840515	35841322	N	2	AT1G07820.TAIR10	Chr1	2421216	2421947	M
LOC_Os01g61920.MSUv7.0	Chr1	35840515	35841322	N	2	AT3G46320.TAIR10	Chr3	17019911	17020428	M
LOC_Os01g62290.MSUv7.0	Chr1	36039706	36043510	N	2	AT5G02490.TAIR10	Chr5	550035	552647	M
LOC_Os01g62290.MSUv7.0	Chr1	36039706	36043510	N	2	AT3G12580.TAIR10	Chr3	3991261	3993792	M
LOC_Os01g62290.MSUv7.0	Chr1	36039706	36043510	N	2	AT5G02500.TAIR10	Chr5	553745	556442	M
LOC_Os01g62290.MSUv7.0	Chr1	36039706	36043510	N	2	AT3G09440.TAIR10	Chr3	2903198	2905729	M
LOC_Os01g62450.MSUv7.0	Chr1	36154540	36154692	N	2	AT1G43850.TAIR10	Chr1	16617129	16622049	M
LOC_Os01g62450.MSUv7.0	Chr1	36154540	36154692	N	2	AT5G61270.TAIR10	Chr5	24638775	24640600	M
LOC_Os01g62450.MSUv7.0	Chr1	36154540	36154692	N	2	AT1G25540.TAIR10	Chr1	8969065	8974660	M
LOC_Os01g62450.MSUv7.0	Chr1	36154540	36154692	N	2	AT2G02070.TAIR10	Chr2	505487	509425	M
LOC_Os01g62450.MSUv7.0	Chr1	36154540	36154692	N	2	AT4G17950.TAIR10	Chr4	9966990	9969232	M
LOC_Os01g62450.MSUv7.0	Chr1	36154540	36154692	N	2	AT4G32551.TAIR10	Chr4	15707481	15713662	M
LOC_Os01g62450.MSUv7.0	Chr1	36154540	36154692	N	2	AT1G18750.TAIR10	Chr1	6466761	6469640	M
LOC_Os01g62450.MSUv7.0	Chr1	36154540	36154692	N	2	AT2G41900.TAIR10	Chr2	17490405	17493922	M
LOC_Os01g62450.MSUv7.0	Chr1	36154540	36154692	N	2	AT2G46020.TAIR10	Chr2	18923304	18931934	M
LOC_Os01g62450.MSUv7.0	Chr1	36154540	36154692	N	2	AT2G30590.TAIR10	Chr2	13033476	13035593	M
LOC_Os01g62450.MSUv7.0	Chr1	36154540	36154692	N	2	AT3G22930.TAIR10	Chr3	8124083	8125931	M
LOC_Os01g62450.MSUv7.0	Chr1	36154540	36154692	N	2	AT2G01690.TAIR10	Chr2	308702	313805	M
LOC_Os01g62450.MSUv7.0	Chr1	36154540	36154692	N	2	AT1G21700.TAIR10	Chr1	7620001	7624136	M
LOC_Os01g64090.MSUv7.0	Chr1	37231748	37234375	N	2	AT1G08360.TAIR10	Chr1	2636011	2637915	U
LOC_Os01g64630.MSUv7.0	Chr1	37509885	37513369	N	2	AT3G46520.TAIR10	Chr3	17128263	17130210	M
LOC_Os01g64630.MSUv7.0	Chr1	37509885	37513369	N	2	AT5G59370.TAIR10	Chr5	23949739	23951837	M
