geneId	chromosome	geneStart	geneEnd	unique	genomeId2	geneIdG2	chromosomeG2	geneStartG2	geneEndG2	type
Cd36_87030	Chr3_C_dubliniensis_CD36	1685441	1687819	N	1	CAGL0J01595g	ChrJ_C_glabrata_CBS138	151557	154136	U
Cd36_87180	Chr3_C_dubliniensis_CD36	1731377	1732294	N	1	CAGL0D05082g	ChrD_C_glabrata_CBS138	488715	490687	M
Cd36_87180	Chr3_C_dubliniensis_CD36	1731377	1732294	N	1	CAGL0G02475g	ChrG_C_glabrata_CBS138	220990	222110	M
Cd36_87180	Chr3_C_dubliniensis_CD36	1731377	1732294	N	1	CAGL0G08173g	ChrG_C_glabrata_CBS138	775861	777985	M
Cd36_40330	Chr4_C_dubliniensis_CD36	48279	50214	Y	1	CAGL0H00506g	ChrH_C_glabrata_CBS138	49406	51677	L
Cd36_41040	Chr4_C_dubliniensis_CD36	212947	213102	Y	1	CAGL0G02475g	ChrG_C_glabrata_CBS138	220990	222110	U
Cd36_41390	Chr4_C_dubliniensis_CD36	297455	301300	Y	1	CAGL0J01774g	ChrJ_C_glabrata_CBS138	164808	172073	U
Cd36_41430	Chr4_C_dubliniensis_CD36	308792	315526	N	1	CAGL0J06072g	ChrJ_C_glabrata_CBS138	574428	577037	M
Cd36_41430	Chr4_C_dubliniensis_CD36	308792	315526	N	1	CAGL0K05423g	ChrK_C_glabrata_CBS138	532400	534442	M
Cd36_41430	Chr4_C_dubliniensis_CD36	308792	315526	N	1	CAGL0E00561g	ChrE_C_glabrata_CBS138	49847	52769	M
Cd36_41430	Chr4_C_dubliniensis_CD36	308792	315526	N	1	CAGL0A03872g	ChrA_C_glabrata_CBS138	392446	394655	M
Cd36_41430	Chr4_C_dubliniensis_CD36	308792	315526	N	1	CAGL0C03399g	ChrC_C_glabrata_CBS138	341637	343292	M
Cd36_41430	Chr4_C_dubliniensis_CD36	308792	315526	N	1	CAGL0I05082g	ChrI_C_glabrata_CBS138	470043	478386	M
Cd36_41430	Chr4_C_dubliniensis_CD36	308792	315526	N	1	CAGL0F00803g	ChrF_C_glabrata_CBS138	88417	91255	M
Cd36_41430	Chr4_C_dubliniensis_CD36	308792	315526	N	1	CAGL0J01595g	ChrJ_C_glabrata_CBS138	151557	154136	M
Cd36_41430	Chr4_C_dubliniensis_CD36	308792	315526	N	1	CAGL0M13035g	ChrM_C_glabrata_CBS138	1283957	1286134	M
Cd36_43840	Chr4_C_dubliniensis_CD36	919813	920265	N	1	CAGL0J06072g	ChrJ_C_glabrata_CBS138	574428	577037	M
Cd36_43840	Chr4_C_dubliniensis_CD36	919813	920265	N	1	CAGL0E00561g	ChrE_C_glabrata_CBS138	49847	52769	M
Cd36_43840	Chr4_C_dubliniensis_CD36	919813	920265	N	1	CAGL0A03872g	ChrA_C_glabrata_CBS138	392446	394655	M
Cd36_43840	Chr4_C_dubliniensis_CD36	919813	920265	N	1	CAGL0C03399g	ChrC_C_glabrata_CBS138	341637	343292	M
Cd36_43840	Chr4_C_dubliniensis_CD36	919813	920265	N	1	CAGL0F00803g	ChrF_C_glabrata_CBS138	88417	91255	M
Cd36_43840	Chr4_C_dubliniensis_CD36	919813	920265	N	1	CAGL0J01595g	ChrJ_C_glabrata_CBS138	151557	154136	M
Cd36_43850	Chr4_C_dubliniensis_CD36	920562	923297	N	1	CAGL0G02409g	ChrG_C_glabrata_CBS138	214318	220650	M
Cd36_43850	Chr4_C_dubliniensis_CD36	920562	923297	N	1	CAGL0G00858g	ChrG_C_glabrata_CBS138	74914	77681	M
Cd36_45840	Chr4_C_dubliniensis_CD36	1439883	1441619	N	1	CAGL0E00561g	ChrE_C_glabrata_CBS138	49847	52769	M
Cd36_45840	Chr4_C_dubliniensis_CD36	1439883	1441619	N	1	CAGL0F00803g	ChrF_C_glabrata_CBS138	88417	91255	M
Cd36_46640	Chr4_C_dubliniensis_CD36	1620882	1621337	N	1	CAGL0D05082g	ChrD_C_glabrata_CBS138	488715	490687	M
Cd36_46640	Chr4_C_dubliniensis_CD36	1620882	1621337	N	1	CAGL0G02475g	ChrG_C_glabrata_CBS138	220990	222110	M
Cd36_46640	Chr4_C_dubliniensis_CD36	1620882	1621337	N	1	CAGL0G08173g	ChrG_C_glabrata_CBS138	775861	777985	M
Cd36_50400	Chr5_C_dubliniensis_CD36	90294	92639	N	1	CAGL0J01595g	ChrJ_C_glabrata_CBS138	151557	154136	U
Cd36_50670	Chr5_C_dubliniensis_CD36	174552	176735	N	1	CAGL0F00803g	ChrF_C_glabrata_CBS138	88417	91255	M
Cd36_50670	Chr5_C_dubliniensis_CD36	174552	176735	N	1	CAGL0J01595g	ChrJ_C_glabrata_CBS138	151557	154136	M
Cd36_51840	Chr5_C_dubliniensis_CD36	473542	473931	N	1	CAGL0J02530g	ChrJ_C_glabrata_CBS138	250574	252927	M
Cd36_51840	Chr5_C_dubliniensis_CD36	473542	473931	N	1	CAGL0G02409g	ChrG_C_glabrata_CBS138	214318	220650	M
Cd36_51840	Chr5_C_dubliniensis_CD36	473542	473931	N	1	CAGL0G05896g	ChrG_C_glabrata_CBS138	567085	568511	M
Cd36_51840	Chr5_C_dubliniensis_CD36	473542	473931	N	1	CAGL0G00858g	ChrG_C_glabrata_CBS138	74914	77681	M
Cd36_51840	Chr5_C_dubliniensis_CD36	473542	473931	N	1	CAGL0E06666g	ChrE_C_glabrata_CBS138	670430	674692	M
Cd36_51840	Chr5_C_dubliniensis_CD36	473542	473931	N	1	CAGL0G04125g	ChrG_C_glabrata_CBS138	392356	396412	M
Cd36_52280	Chr5_C_dubliniensis_CD36	581161	584025	N	1	CAGL0J01595g	ChrJ_C_glabrata_CBS138	151557	154136	U
Cd36_52720	Chr5_C_dubliniensis_CD36	680804	682540	N	1	CAGL0E00561g	ChrE_C_glabrata_CBS138	49847	52769	M
Cd36_52720	Chr5_C_dubliniensis_CD36	680804	682540	N	1	CAGL0F00803g	ChrF_C_glabrata_CBS138	88417	91255	M
Cd36_60210	Chr6_C_dubliniensis_CD36	40693	41868	N	1	CAGL0E00561g	ChrE_C_glabrata_CBS138	49847	52769	M
Cd36_60210	Chr6_C_dubliniensis_CD36	40693	41868	N	1	CAGL0F00803g	ChrF_C_glabrata_CBS138	88417	91255	M
Cd36_60240	Chr6_C_dubliniensis_CD36	52871	55012	N	1	CAGL0E00561g	ChrE_C_glabrata_CBS138	49847	52769	M
Cd36_60240	Chr6_C_dubliniensis_CD36	52871	55012	N	1	CAGL0F00803g	ChrF_C_glabrata_CBS138	88417	91255	M
Cd36_60240	Chr6_C_dubliniensis_CD36	52871	55012	N	1	CAGL0J01595g	ChrJ_C_glabrata_CBS138	151557	154136	M
Cd36_61670	Chr6_C_dubliniensis_CD36	335354	338344	N	1	CAGL0G02409g	ChrG_C_glabrata_CBS138	214318	220650	U
Cd36_62500	Chr6_C_dubliniensis_CD36	492093	493805	N	1	CAGL0E00561g	ChrE_C_glabrata_CBS138	49847	52769	M
Cd36_62500	Chr6_C_dubliniensis_CD36	492093	493805	N	1	CAGL0F00803g	ChrF_C_glabrata_CBS138	88417	91255	M
Cd36_62500	Chr6_C_dubliniensis_CD36	492093	493805	N	1	CAGL0J01595g	ChrJ_C_glabrata_CBS138	151557	154136	M
Cd36_62510	Chr6_C_dubliniensis_CD36	493940	495676	N	1	CAGL0G02409g	ChrG_C_glabrata_CBS138	214318	220650	M
Cd36_62510	Chr6_C_dubliniensis_CD36	493940	495676	N	1	CAGL0G00858g	ChrG_C_glabrata_CBS138	74914	77681	M
Cd36_62510	Chr6_C_dubliniensis_CD36	493940	495676	N	1	CAGL0G04125g	ChrG_C_glabrata_CBS138	392356	396412	M
Cd36_63270	Chr6_C_dubliniensis_CD36	614561	616165	N	1	CAGL0E00561g	ChrE_C_glabrata_CBS138	49847	52769	M
Cd36_63270	Chr6_C_dubliniensis_CD36	614561	616165	N	1	CAGL0C03399g	ChrC_C_glabrata_CBS138	341637	343292	M
Cd36_63270	Chr6_C_dubliniensis_CD36	614561	616165	N	1	CAGL0F00803g	ChrF_C_glabrata_CBS138	88417	91255	M
Cd36_63270	Chr6_C_dubliniensis_CD36	614561	616165	N	1	CAGL0J01595g	ChrJ_C_glabrata_CBS138	151557	154136	M
Cd36_63270	Chr6_C_dubliniensis_CD36	614561	616165	N	1	CAGL0J09548g	ChrJ_C_glabrata_CBS138	936316	941339	M
Cd36_63460	Chr6_C_dubliniensis_CD36	650661	652529	N	1	CAGL0E00561g	ChrE_C_glabrata_CBS138	49847	52769	M
Cd36_63460	Chr6_C_dubliniensis_CD36	650661	652529	N	1	CAGL0F00803g	ChrF_C_glabrata_CBS138	88417	91255	M
Cd36_64010	Chr6_C_dubliniensis_CD36	751787	753211	Y	1	CAGL0G02409g	ChrG_C_glabrata_CBS138	214318	220650	M
Cd36_64010	Chr6_C_dubliniensis_CD36	751787	753211	Y	1	CAGL0G04125g	ChrG_C_glabrata_CBS138	392356	396412	M
Cd36_71230	Chr7_C_dubliniensis_CD36	290137	292770	N	1	CAGL0G02409g	ChrG_C_glabrata_CBS138	214318	220650	U
Cd36_72880	Chr7_C_dubliniensis_CD36	737238	740591	N	1	CAGL0F00803g	ChrF_C_glabrata_CBS138	88417	91255	M
Cd36_72880	Chr7_C_dubliniensis_CD36	737238	740591	N	1	CAGL0J01595g	ChrJ_C_glabrata_CBS138	151557	154136	M
Cd36_73740	Chr7_C_dubliniensis_CD36	942222	942665	Y	1	CAGL0G00968g	ChrG_C_glabrata_CBS138	85514	88197	L
Cd36_26280	ChrR_C_dubliniensis_CD36	307833	309305	N	1	CAGL0E00561g	ChrE_C_glabrata_CBS138	49847	52769	M
Cd36_26280	ChrR_C_dubliniensis_CD36	307833	309305	N	1	CAGL0F00803g	ChrF_C_glabrata_CBS138	88417	91255	M
Cd36_26470	ChrR_C_dubliniensis_CD36	347992	348129	Y	1	CAGL0I05098g	ChrI_C_glabrata_CBS138	476947	479485	L
Cd36_27490	ChrR_C_dubliniensis_CD36	548932	551595	Y	1	CAGL0G02409g	ChrG_C_glabrata_CBS138	214318	220650	U
Cd36_28580	ChrR_C_dubliniensis_CD36	743068	744893	N	1	CAGL0E00561g	ChrE_C_glabrata_CBS138	49847	52769	M
Cd36_28580	ChrR_C_dubliniensis_CD36	743068	744893	N	1	CAGL0F00803g	ChrF_C_glabrata_CBS138	88417	91255	M
Cd36_29390	ChrR_C_dubliniensis_CD36	910121	910735	Y	1	CAGL0A03388g	ChrA_C_glabrata_CBS138	346579	347387	L
Cd36_29790	ChrR_C_dubliniensis_CD36	973527	975989	N	1	CAGL0J01595g	ChrJ_C_glabrata_CBS138	151557	154136	U
Cd36_30220	ChrR_C_dubliniensis_CD36	1038546	1040531	N	1	CAGL0J01595g	ChrJ_C_glabrata_CBS138	151557	154136	U
Cd36_30330	ChrR_C_dubliniensis_CD36	1057879	1059246	N	1	CAGL0E00561g	ChrE_C_glabrata_CBS138	49847	52769	M
Cd36_30330	ChrR_C_dubliniensis_CD36	1057879	1059246	N	1	CAGL0F00803g	ChrF_C_glabrata_CBS138	88417	91255	M
Cd36_30340	ChrR_C_dubliniensis_CD36	1060486	1061586	N	1	CAGL0E00561g	ChrE_C_glabrata_CBS138	49847	52769	M
Cd36_30340	ChrR_C_dubliniensis_CD36	1060486	1061586	N	1	CAGL0F00803g	ChrF_C_glabrata_CBS138	88417	91255	M
Cd36_30340	ChrR_C_dubliniensis_CD36	1060486	1061586	N	1	CAGL0J01595g	ChrJ_C_glabrata_CBS138	151557	154136	M
Cd36_31180	ChrR_C_dubliniensis_CD36	1209835	1211370	Y	1	CAGL0C00649g	ChrC_C_glabrata_CBS138	66714	68768	L
Cd36_32130	ChrR_C_dubliniensis_CD36	1385491	1386996	N	1	CAGL0G02409g	ChrG_C_glabrata_CBS138	214318	220650	M
Cd36_32130	ChrR_C_dubliniensis_CD36	1385491	1386996	N	1	CAGL0G04125g	ChrG_C_glabrata_CBS138	392356	396412	M
Cd36_32340	ChrR_C_dubliniensis_CD36	1436388	1436705	N	1	CAGL0M06677g	ChrM_C_glabrata_CBS138	685322	686315	M
Cd36_32340	ChrR_C_dubliniensis_CD36	1436388	1436705	N	1	CAGL0C04136g	ChrC_C_glabrata_CBS138	405977	406487	M
Cd36_32340	ChrR_C_dubliniensis_CD36	1436388	1436705	N	1	CAGL0H09834g	ChrH_C_glabrata_CBS138	960710	961626	M
Cd36_32350	ChrR_C_dubliniensis_CD36	1437613	1438023	N	1	CAGL0M06655g	ChrM_C_glabrata_CBS138	684442	685251	M
Cd36_32350	ChrR_C_dubliniensis_CD36	1437613	1438023	N	1	CAGL0C04114g	ChrC_C_glabrata_CBS138	404571	405187	M
